round,row_no,store_id,store_name,store_address,mode_code,mode,is_online,source_endpoint
262,1,14110619,태극로또전문점,경기 이천시 창전동 459,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
262,2,14210094,대박로또복권,강원 원주시 관설동 1771-6패밀리마트관설에버빌점,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
263,1,11110312,-,서울 서초구 서초동 1591-3 탑스벤처빌딩 1층 서초마트내,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
263,2,21100403,GS25(관악한일),서울 관악구 남현동 602-11 한일빌딩 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
263,3,12610045,왕대박로또방,부산 해운대구 좌동 998-7 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
263,4,12800156,하나편의점,인천 남동구 만수5동 906-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
263,5,14110192,로또,경기 김포시 사우동 872 청원프라자 107,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
263,6,14100463,예스24,경기 고양시 덕양구 화정동 화정동 977 밀레니엄타워105,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,1,21100007,C-Space 신림녹두,서울 관악구 신림9동 240-3 밀라트빌딩,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,2,12600057,천하명당초량점,부산 동구 초량3동 145-13,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,3,12690043,미니스톱기장점,부산 기장군 기장읍 동부리162-20,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,4,12700045,복권명당,대구 수성구 수성동1가 217-4,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,5,14110272,당첨로또복권,경기 안양시 동안구 호계3동 859-13,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,6,14100049,LG슈퍼,경기 광명시 철산동 163번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
264,7,14610085,제철로또대리점,전남 광양시 태인동 303-45,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,1,11190138,가로판매(버스카드),서울 영등포구 영등포동4가 66,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,2,11101469,세종장식,서울 양천구 신정4동 987-7호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,3,11101176,교통카드판매대,서울 관악구 신림9동 240-4,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,4,11101573,한미복권방,서울 강동구 성내1동 550,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,5,14100751,태흥금방,경기 의정부시 가능동 668-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,6,14100386,동아슈퍼마켓,경기 안산시 단원구 원곡동 748-6,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,7,14300042,승일유통,충북 청주시 흥덕구 봉명동 봉명동 200-14번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
265,8,14710088,에버빌마트,경북 안동시 정하동 240-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
266,1,11190153,안목마트,서울 강북구 번동 463-33,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
266,2,11101264,라스정보통신,서울 강북구 수유동 256-22 미니스톱내,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
266,3,14100834,월드컵복권방,경기 광주시 경안동 30-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
267,1,14190250,대박예감,경기 화성시 태안읍 반월리 반월리 30,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
267,2,24400008,GS25(천안성정),충남 천안시 성정동 193-17번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
267,3,14710097,로또 코리아북삼점,경북 칠곡군 북삼읍 인평리 인평리 1094-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,1,11100167,행운복권방,서울 은평구 불광2동 320-1 상가 102호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,2,11101241,자양사거리 가로매점,서울 광진구 자양1동 219-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,3,14300052,공단휴게실,충북 청주시 흥덕구 복대동 100-15번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,4,14710158,사랑의 꽃집,경북 영주시 하망동 247-9,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,5,14710022,영덕로또복권,경북 영덕군 영덕읍 덕곡리 덕곡리 312-1,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,6,14700002,일공공일 안경콘택트,경북 구미시 원평동 109-20,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
268,7,24800062,GS25(창원서광),경남 창원시 중앙동 1004 서광오피스텔,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
269,1,11100559,서울수퍼,서울 중랑구 중화동 305-17,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
269,2,11101711,가판,서울 마포구 도화2동 169 고려2 앞가판,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
269,3,11100773,스파,서울 노원구 상계동 666 주공 10단지 종합상가 111,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
269,4,11101368,제일통신,서울 노원구 중계동 591 대호프라자 1층106,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
269,5,11101180,버스카드판매대,서울 관악구 신림6동 1513 버스카드충전소,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
270,1,21100513,GS25(명륜아남),서울 종로구 명륜1가 46-18,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
270,2,11100141,복권방(천하명당),서울 성동구 행당동 328 한진타운상가 지하3층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
270,3,12800057,행운복권,인천 부평구 십정동 396-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
270,4,14490004,복권명당,충남 공주시 신관동 585-12,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
270,5,14800113,훼미리마트월영마을점,경남 마산시 해운동 18-29,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
271,1,12600126,대원슈퍼마켓,부산 수영구 광안2동 373-15,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
271,2,12600349,팬레코드,부산 남구 대연5동 329-18,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
271,3,12710133,선마트로또점,대구 달서구 월성동 275-2 105,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
271,4,24100326,GS25(안산팔곡),경기 안산시 상록구 본오동 본오동 741-5 1층 101,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
271,5,14310084,복권나라,충북 청주시 상당구 율량동 율량동 882-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
271,6,14700119,로터리편의마트,경북 포항시 북구 덕산동 243-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,1,11110392,오거리마트,서울 은평구 응암동 323-5,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,2,11100647,대창,서울 강동구 명일동 341-5 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,3,11100314,Yes할인마트,서울 강남구 역삼동 832-56,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,4,12600274,청솔서점,부산 사하구 신평동 589-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,5,12610013,승리 로또당리점,부산 사하구 당리동 324-19,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,6,12610231,훼밀리복권,부산 금정구 부곡동 225-55,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,7,12700113,복권명당,대구 동구 효목동 173-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,8,13110010,대박복권방,울산 동구 전하동 626-6,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
272,9,14810127,로또판매업,경남 양산시 북정동 885-11,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
273,1,13110004,에스에프마트,울산 북구 호계동 257-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
273,2,14190236,행운복권마트,경기 포천시 신읍동 58-16,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
273,3,14510124,삼성로또복권방슈퍼,전북 남원시 향교동 244-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
274,1,11110538,로또,서울 중구 신당동 133-14,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
274,2,11100437,영훈슈퍼마켓,서울 도봉구 창3동 557-5호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
274,3,12600111,오렌지마트,부산 사하구 장림동 316-8,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
274,4,14800043,북마산복권전문점,경남 마산시 상남동 39-4,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
275,1,14310067,혹시나도,충북 음성군 감곡면 왕장리 왕장리 521-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
276,1,11101536,대박찬스,서울 중랑구 면목동 103-32,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
276,2,11101018,불광가판점,서울 은평구 불광1동 281-175,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
276,3,11101357,지원물산,서울 노원구 공릉동 644-12,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
277,1,11101064,가로공원충전소,서울 양천구 신월1동 146-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
277,2,14410114,행운복권방,충남 예산군 예산읍 예산리 178,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
277,3,14810169,로또판매점,경남 진주시 신안동 705-4 주공3차아파트상가 101호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
278,1,11110679,로또복권판매,서울 강북구 수유동 173-14,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
278,2,13000033,천하제일복권명당,대전 중구 태평동 377-4번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
278,3,13000176,플러스 복권,대전 서구 도마1동 137-1번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
279,1,11101587,영광정보통신,서울 성북구 하월곡동 37-18,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
279,2,11100187,복권나라,서울 강서구 등촌1동 654-44,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
279,3,14190139,천복당,경기 오산시 원동 215-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
279,4,14110482,원당역복권방,경기 고양시 덕양구 성사동 410-17,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
279,5,14590042,찬스복권방,전북 전주시 덕진구 진북동 진북동 407-4,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,1,11110571,현대,서울 도봉구 방학동 686-14 현대마트,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,2,12700295,서재강변로또,대구 달성군 다사읍 서재리58-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,3,12810158,풍년로또,인천 남동구 구월4동 1265-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,4,13010049,로또명당점,대전 서구 관저동 1316,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,5,14310092,로또명당매화점,충북 옥천군 옥천읍 매화리 매화리 36-6,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,6,14800034,복권명당,경남 창원시 서상동 590-5번지,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
280,7,24800013,GS25(마산상남),경남 마산시 상남동 230-25,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
281,1,11110516,담배 소매점,서울 용산구 용문동 32-111 (6/4),Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
281,2,11100269,복권왕국,서울 광진구 자양동 624-23 1층,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
281,3,11190006,행운의 집,서울 강동구 천호동 406-9,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
281,4,14190102,종합복권슈퍼,경기 시흥시 정왕동 1735-2 정일빌딩 104,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
281,5,14410016,로또복권방,충남 아산시 탕정면 호산리 호산리 483,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
281,6,14790006,복권나라,경북 경산시 삼남동 132-4,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,1,12700127,코사마트금강점,대구 달서구 용산동 950-5번지,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,2,12700266,경북윤업사,대구 남구 대명동 810-4,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,3,12810024,인천연수점로또판매,인천 연수구 연수동 631,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,4,14190032,삼성복권방,경기 동두천시 생연동 686-17,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,5,14100793,흥부네대박났네,경기 광주시 역동 27-28,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,6,14110489,로또판매점,경기 고양시 일산동구 백석동 백석동 1332-1 성우레이크하임 106,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
282,7,14700048,행운의집,경북 안동시 북문동 23-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
283,1,12610205,로또하는날,부산 연제구 연산동 1505-49,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
283,2,14100634,상동매표,경기 부천시 원미구 상동 상동 412,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
283,3,24800023,GS25(양산문성),경남 양산시 웅상읍 평산리 평산리 31-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
284,1,12800083,하이마트,인천 서구 심곡동 333-7,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
284,2,14100682,대박나라 베팅숍,경기 부천시 소사구 송내동 송내동 450-8,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
284,3,14500151,현대보석,전북 전주시 덕진구 송천동2가 송천동2가 587-5,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
285,1,14300004,대박찬스,충북 청주시 흥덕구 가경동 1220번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
285,2,14710140,훼미리마트(포항제일),경북 포항시 북구 죽도동 죽도동 618-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
285,3,14810011,운수대통,경남 거제시 능포동 727-2 동헌상가 가-111,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
286,1,11101255,신문가판점,서울 송파구 가락동 95-1번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
286,2,11100773,스파,서울 노원구 상계동 666 주공 10단지 종합상가 111,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
286,3,14490010,토토와로또 복권방,충남 서산시 동문동 288-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,1,11110643,로또복권판매점,서울 마포구 신수동 88-9,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,2,11110709,-,서울 동작구 사당동 147-78,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,3,11110019,덕성상회,서울 강서구 외발산동 424 수협2층 29호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,4,13000088,후생사제3매장,대전 동구 가양2동 38-6번지,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,5,14200100,행운로또,강원 춘천시 운교동 72-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,6,14300051,영신슈퍼,충북 청주시 흥덕구 모충동 모충동 122-11번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
287,7,14490008,로또복권방,충남 당진시 당진읍 읍내리 620-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
288,1,11100414,성원식품,서울 서초구 서초3동 1451-2 성원빌딩 102,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
288,2,12610044,대승복권,부산 해운대구 좌동 1484-1 대승플라자빌딩 101,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
288,3,22600006,㈜ Cspace 다대제일점,부산 사하구 다대동 820-12 4/5,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
288,4,14310106,로또명당,충북 진천군 진천읍 벽암리 벽암리 190-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,1,11190241,원스탑,서울 송파구 잠실동 183-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,2,21100182,GS25(양재공원),서울 서초구 양재동 321-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,3,11190080,신수칼라,서울 마포구 신수동 339-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,4,11110053,로또잭팟,서울 관악구 신림동 727-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,5,22600025,㈜ Cspace 중앙제일점,부산 중구 동광동3가 17-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,6,12600253,조이풀이삭토스트,부산 동래구 온천동 156-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,7,14190163,행운복권방,경기 포천시 소흘읍 송우리 127-6,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,8,14190217,신봤다대박복권방,경기 안산시 상록구 본오동 본오동 882-2 1층 우측상가,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,9,14110606,로또판매점,경기 안산시 상록구 월피동 월피동 448 현대2차아파트상가 18,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,10,14100364,대광슈퍼,경기 군포시 산본동 1061-3 미성프라자 106호,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,11,14400055,원동슈퍼,충남 보령시 대천동 172-8번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,12,14610054,명성복권방,전남 순천시 연향동 1462-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
290,13,24700019,훼미리마트(구미사곡),경북 구미시 사곡동 481-7,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,1,11100180,신명,서울 강서구 방화2동 620-160,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,2,11190021,바이복,서울 강남구 일원동 683-18,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,3,12610011,월드사진관,부산 사하구 다대동 944-22,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,4,12890004,찬스센타 백운점,인천 부평구 십정동 173-10 12,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,5,14110113,행운방,경기 용인시 기흥구 보정동 1804-4엔림프라자101호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,6,14310100,선경로또,충북 제천시 하소동 351 하소상가 105호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
291,7,14710165,k마트,경북 포항시 북구 득량동 득량동 170-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,1,11110411,로또복권,서울 중구 을지로2가 157 가판대98호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,2,11101054,도로가판집,서울 용산구 한강로3가 40-592,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,3,11100959,버스판매소,서울 영등포구 영등포동4가 441-10,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,4,11101376,세계주류백화점,서울 성동구 금호동4가 614번지,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,5,12600207,정원상회,부산 남구 대연2동 1757-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,6,12810107,대동슈퍼,인천 남동구 만수2동 5-200,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,7,14110471,복권방,경기 평택시 포승면 만호리 만호리 311-26,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,8,14100072,한아름알뜰매장,경기 안산시 단원구 선부동 선부동 1097-11,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,9,14100436,대성식품,경기 수원시 팔달구 교동 교동 90-7,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,10,24100161,훼미리마트(일산동문),경기 고양시 일산서구 일산동 일산동 957-3,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,11,14200039,봉의산마트,강원 춘천시 후평동 727-3,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,12,14210018,동부매점,강원 강릉시 홍제동 992-2 고속버스터미널 동부매점,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,13,14310084,복권나라,충북 청주시 상당구 율량동 율량동 882-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
292,14,14800081,덕산24시슈퍼,경남 진해시 덕산동 79-10,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
293,1,11100988,오케이상사,서울 서초구 반포동 19-3 센트럴시티내 100호매점,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
293,2,11100326,경남마트,서울 구로구 고척2동 306 경남상가 201호,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
293,3,11101159,교통카드판매대,서울 강동구 성내동 56-14 동인의원앞,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
293,4,12890063,라이프25복권,인천 부평구 산곡동 181-69 외1필지 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
293,5,14100431,터미널 편의점 1층,경기 수원시 권선구 권선동 권선동 1189 수원복합터미널 1301,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
293,6,14810129,복권천국,경남 양산시 중주동 693-2,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
294,1,21100264,훼미리마트(수유대로),서울 강북구 수유동 724-3,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
294,2,12600020,동래중고악기수리,부산 동래구 명륜1동 638-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
294,3,13190015,덕하복권명당,울산 울주군 청량면 상남리 상남리 581-4번지,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
294,4,14510078,참깨열쇠.복권,전북 전주시 완산구 효자동1가 효자동1가 669-4 1층,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
296,1,11110630,노다지 복권방,서울 도봉구 도봉동 623-1,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
296,2,12600348,행운복권,부산 남구 용당동 564-5,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
296,3,14100075,엠에스 슈퍼,경기 안산시 단원구 와동 와동 713-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
296,4,14100179,운수대통,경기 수원시 권선구 호매실동 호매실동 87-2,M,수동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
296,5,14100411,풍전수퍼,경기 부천시 원미구 원미동 원미동 55-1,Q,자동,0,https://www.dhlottery.co.kr/wnprchsplcsrch/selectLtWnShp.do
