draw,draw_date,main1,main2,main3,main4,main5,main6,bonus,winner_count_1st,first_prize_total_krw,first_prize_per_game_krw,total_sales_krw,price_per_game,games_sold,lambda_uniform,birthday_range_count,source_url,source_type
88,2004-08-07,1,17,20,24,30,41,27,4,12278838600,3069709650,51910612000,1000,51910612,6.37326330315553,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=89,OFFICIAL_DHLOTTERY_AJAX_JSON
89,2004-08-14,4,26,28,29,33,40,37,3,12744965700,4248321900,55102179000,1000,55102179,6.76510412446317,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
90,2004-08-21,17,20,29,35,38,44,10,4,13165741200,3291435300,55493544000,1000,55493544,6.81315349426524,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
91,2004-08-28,1,21,24,26,29,42,27,4,14331609600,3582902400,59061052000,1000,59061052,7.25115002222206,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
92,2004-09-04,3,14,24,33,35,36,17,11,13565979306,1233270846,58296001000,1000,58296001,7.15722180069883,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
93,2004-09-11,6,22,24,36,38,44,19,6,13615068900,2269178150,57236313000,1000,57236313,7.02711987388675,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
94,2004-09-18,5,32,34,40,41,45,6,6,13472039700,2245339950,57144729000,1000,57144729,7.01587575782131,1,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
95,2004-09-25,8,17,27,31,34,43,14,8,13981929904,1747741238,60077493000,1000,60077493,7.37594235033259,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
96,2004-10-02,1,3,8,21,22,31,20,7,12929934605,1847133515,54217572000,1000,54217572,6.65649755802904,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
97,2004-10-09,6,7,14,15,20,36,3,9,13465926000,1496214000,57713200000,1000,57713200,7.08566910495441,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
98,2004-10-16,6,9,16,23,24,32,43,4,12711889200,3177972300,56231084000,1000,56231084,6.90370408566665,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=99,OFFICIAL_DHLOTTERY_AJAX_JSON
99,2004-10-23,1,3,10,27,29,37,11,6,13015314300,2169219050,56207491000,1000,56207491,6.9008074833089,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
100,2004-10-30,1,7,11,23,37,42,6,4,13261262100,3315315525,56561977000,1000,56561977,6.94432907799329,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
101,2004-11-06,1,3,17,32,35,45,8,5,13536487500,2707297500,57585065000,1000,57585065,7.069937483579,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
102,2004-11-13,17,22,24,26,35,40,42,9,13114377603,1457153067,56937962000,1000,56937962,6.99049018668985,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
103,2004-11-20,5,14,15,27,30,45,10,8,13532716504,1691589563,57420615000,1000,57420615,7.04974733151137,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
104,2004-11-27,17,32,33,34,42,44,35,2,13221487500,6610743750,56533705000,1000,56533705,6.94085801700663,1,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
105,2004-12-04,8,10,20,34,41,45,28,4,13667125800,3416781450,57479716000,1000,57479716,7.05700338610151,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
106,2004-12-11,4,10,12,22,24,33,29,16,12967378512,810461157,57384485000,1000,57384485,7.04531151397289,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
107,2004-12-18,1,4,5,6,9,31,17,2,13359855600,6679927800,57545202000,1000,57545202,7.06504335143019,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
108,2004-12-25,7,18,22,23,29,44,12,7,13992305404,1998900772,58875228000,1000,58875228,7.22833570286775,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=109,OFFICIAL_DHLOTTERY_AJAX_JSON
109,2005-01-01,1,5,34,36,42,44,33,12,14962058400,1246838200,62584098000,1000,62584098,7.68368778130548,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
110,2005-01-08,7,20,22,23,29,43,1,3,13698786000,4566262000,57625490000,1000,57625490,7.07490061460566,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
111,2005-01-15,7,18,31,33,36,40,27,6,13194284700,2199047450,57876999000,1000,57876999,7.10577933127564,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
112,2005-01-22,26,29,30,33,41,42,43,9,14105440503,1567271167,59292005000,1000,59292005,7.27950500057704,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
113,2005-01-29,4,9,28,33,36,45,26,9,14053760406,1561528934,59258248000,1000,59258248,7.27536052527544,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
114,2005-02-05,11,14,19,26,28,41,2,6,14174070300,2362345050,60079401000,1000,60079401,7.37617660275062,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
115,2005-02-12,1,2,6,9,25,28,31,9,13397306103,1488589567,59130557000,1000,59130557,7.25968341546901,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
116,2005-02-19,2,4,25,31,34,37,17,7,13984231205,1997747315,61606084000,1000,61606084,7.56361328216121,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
117,2005-02-26,5,10,22,34,36,44,35,9,14025405006,1558378334,59429610000,1000,59429610,7.29639928987632,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
118,2005-03-05,3,4,10,17,19,22,38,10,12979897200,1297989720,57171934000,1000,57171934,7.0192158191591,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=119,OFFICIAL_DHLOTTERY_AJAX_JSON
119,2005-03-12,3,11,13,14,17,21,38,9,13274094600,1474899400,57800632000,1000,57800632,7.09640346418565,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
120,2005-03-19,4,6,10,11,32,37,30,3,13093590900,4364530300,57418983000,1000,57418983,7.04954696466324,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
121,2005-03-26,12,28,30,34,38,43,9,2,13679296200,6839648100,57134544000,1000,57134544,7.01462530662758,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
122,2005-04-02,1,11,16,17,36,40,8,9,13050664200,1450073800,56171704000,1000,56171704,6.89641377718519,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
123,2005-04-09,7,17,18,28,30,45,27,5,12664913400,2532982680,54097448000,1000,54097448,6.64174947759746,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
124,2005-04-16,4,16,23,25,29,42,1,9,12563426403,1395936267,54180838000,1000,54180838,6.65198758511294,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
125,2005-04-23,2,8,32,33,35,36,18,7,12284095502,1754870786,53149705000,1000,53149705,6.52539146427405,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
126,2005-04-30,7,20,22,27,40,43,1,9,12323713500,1369301500,52748965000,1000,52748965,6.4761910900595,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
127,2005-05-07,3,5,10,29,32,43,35,6,11795634900,1965939150,50752603000,1000,50752603,6.23109013316047,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
128,2005-05-14,12,30,34,36,37,45,39,6,12384258600,2064043100,52310392000,1000,52310392,6.42234581451825,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=129,OFFICIAL_DHLOTTERY_AJAX_JSON
129,2005-05-21,19,23,25,28,38,42,17,11,12029926205,1093629655,51555754000,1000,51555754,6.32969603661606,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
130,2005-05-28,7,19,24,27,42,45,31,4,12145986600,3036496650,51359012000,1000,51359012,6.30554127286969,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
131,2005-06-04,8,10,11,14,15,21,37,8,11609715904,1451214488,50231773000,1000,50231773,6.16714585282367,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
132,2005-06-11,3,17,23,34,41,45,43,4,11681894100,2920473525,49921897000,1000,49921897,6.12910119753568,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
133,2005-06-18,4,7,15,18,23,26,13,8,11601940800,1450242600,50889926000,1000,50889926,6.24794980024702,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
134,2005-06-25,3,12,20,23,31,35,43,5,11745775500,2349155100,50445575000,1000,50445575,6.19339513766627,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
135,2005-07-02,6,14,22,28,35,39,16,7,12021054605,1717293515,51062672000,1000,51062672,6.26915848379263,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
136,2005-07-09,2,16,30,36,41,42,11,6,11986164900,1997694150,51144633000,1000,51144633,6.27922114754219,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
137,2005-07-16,7,9,20,25,36,39,15,9,11433631203,1270403467,49978654000,1000,49978654,6.13606947032925,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
138,2005-07-23,10,11,27,28,37,39,19,5,11135760000,2227152000,47688450000,1000,47688450,5.85489241331556,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=139,OFFICIAL_DHLOTTERY_AJAX_JSON
139,2005-07-30,9,11,15,20,28,43,13,7,11551471505,1650210215,48371085000,1000,48371085,5.93870210900841,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
140,2005-08-06,3,13,17,18,19,28,8,5,10547314200,2109462840,45983464000,1000,45983464,5.64556479633054,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
141,2005-08-13,8,12,29,31,42,43,2,6,11403314400,1900552400,48016958000,1000,48016958,5.89522459011966,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
142,2005-08-20,12,16,30,34,40,44,19,11,11200921204,1018265564,48012844000,1000,48012844,5.89471949869,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
143,2005-08-27,26,27,28,42,43,45,8,3,11863754100,3954584700,49415357000,1000,49415357,6.06691135485804,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
144,2005-09-03,4,15,17,26,36,37,43,8,11219523304,1402440413,49202521000,1000,49202521,6.04078066951011,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
145,2005-09-10,2,3,13,20,27,44,9,3,11393514600,3797838200,48913832000,1000,48913832,6.00533722280744,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
146,2005-09-17,2,19,27,35,41,42,25,2,12086830500,6043415250,50677555000,1000,50677555,6.22187620471795,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
147,2005-09-24,4,6,13,21,40,42,36,7,11900281505,1700040215,50345605000,1000,50345605,6.18112144048049,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
148,2005-10-01,21,25,33,34,35,36,17,5,11617982100,2323596420,49523247000,1000,49523247,6.08015742057149,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=149,OFFICIAL_DHLOTTERY_AJAX_JSON
149,2005-10-08,2,11,21,34,41,42,27,7,11473365001,1639052143,48406950000,1000,48406950,5.94310539148883,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
150,2005-10-15,2,18,25,28,37,39,16,4,11326583400,2831645850,48763778000,1000,48763778,5.98691452242218,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
151,2005-10-22,1,2,10,13,18,19,15,4,10866536100,2716634025,47357067000,1000,47357067,5.81420726182496,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
152,2005-10-29,1,5,13,26,29,34,43,5,11390659200,2278131840,48180334000,1000,48180334,5.91528288312179,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
153,2005-11-05,3,8,11,12,13,36,33,4,10922104500,2730526125,47777735000,1000,47777735,5.86585427240561,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
154,2005-11-12,6,19,21,35,40,45,20,4,11346514800,2836628700,48022386000,1000,48022386,5.89589100632776,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
155,2005-11-19,16,19,20,32,33,41,4,9,10737051606,1193005734,46140202000,1000,46140202,5.66480811682173,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
156,2005-11-26,5,18,28,30,42,45,2,8,11208799200,1401099900,47344584000,1000,47344584,5.81267467642964,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
157,2005-12-03,19,26,30,33,35,39,37,2,10969807500,5484903750,46853365000,1000,46853365,5.75236585120306,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
158,2005-12-10,4,9,13,18,21,34,7,10,10695443400,1069544340,46368888000,1000,46368888,5.69288476696304,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=159,OFFICIAL_DHLOTTERY_AJAX_JSON
159,2005-12-17,1,18,30,41,42,43,32,6,10532443800,1755407300,44311926000,1000,44311926,5.44034371754168,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
160,2005-12-24,3,7,8,34,39,41,1,2,10981610700,5490805350,46833239000,1000,46833239,5.74989490562378,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
161,2005-12-31,22,34,36,40,42,45,44,7,13978133904,1996876272,53096453000,1000,53096453,6.5188535136635,1,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
162,2006-01-07,1,5,21,25,38,41,24,5,11541328800,2308265760,49050086000,1000,49050086,6.02206564469752,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
163,2006-01-14,7,11,26,28,29,44,16,7,11408085605,1629726515,49018952000,1000,49018952,6.01824320508382,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
164,2006-01-21,6,9,10,11,39,41,27,3,12164813700,4054937900,53052119000,1000,53052119,6.51341045983701,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
165,2006-01-28,5,13,18,19,22,42,31,2,13534853400,6767426700,58088118000,1000,58088118,7.13169921400211,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
166,2006-02-04,9,12,27,36,39,45,14,11,12224299802,1111299982,52157466000,1000,52157466,6.4035705077679,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
167,2006-02-11,24,27,28,30,36,39,4,5,12456114600,2491222920,52744392000,1000,52744392,6.47562964545381,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
168,2006-02-18,3,10,31,40,42,43,30,5,11749734600,2349946920,51496212000,1000,51496212,6.32238583877835,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=169,OFFICIAL_DHLOTTERY_AJAX_JSON
169,2006-02-25,16,27,35,37,43,45,19,5,12414441900,2482888380,52076183000,1000,52076183,6.39359108465745,2,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
170,2006-03-04,2,11,13,15,31,42,10,6,11538649500,1923108250,49718245000,1000,49718245,6.10409806680368,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
171,2006-03-11,4,16,25,29,34,35,1,6,11768038200,1961339700,50357474000,1000,50357474,6.18257864276015,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
172,2006-03-18,4,19,21,24,26,41,35,11,11892694803,1081154073,50758266000,1000,50758266,6.23178540121251,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
173,2006-03-25,3,9,24,30,33,34,18,8,11901894304,1487736788,52286521000,1000,52286521,6.41941508104299,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
174,2006-04-01,13,14,18,22,35,39,16,7,12397721406,1771103058,52340568000,1000,52340568,6.42605063682772,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
175,2006-04-08,19,26,28,31,33,36,17,5,11855663100,2371132620,50895147000,1000,50895147,6.2485908022777,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
176,2006-04-15,4,17,30,32,33,34,15,5,11573315400,2314663080,50488528000,1000,50488528,6.19866864086944,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
177,2006-04-22,1,10,13,16,37,43,6,7,11852998500,1693285500,50480325000,1000,50480325,6.19766152735523,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
178,2006-04-29,1,5,11,12,18,23,9,5,11273105400,2254621080,49582758000,1000,49582758,6.08746381242127,6,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=179,OFFICIAL_DHLOTTERY_AJAX_JSON
179,2006-05-06,5,9,17,25,39,43,32,10,10810939200,1081093920,47291694000,1000,47291694,5.80618116993613,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
180,2006-05-13,2,15,20,21,29,34,22,2,11526743100,5763371550,48895477000,1000,48895477,6.00308370963504,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
181,2006-05-20,14,21,23,32,40,45,44,6,11650579800,1941763300,49124446000,1000,49124446,6.03119510476289,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
182,2006-05-27,13,15,27,29,34,40,35,3,11164318200,3721439400,47222594000,1000,47222594,5.7976975000798,4,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
183,2006-06-03,2,18,24,34,40,42,5,6,10663329000,1777221500,45938460000,1000,45938460,5.64003948405537,3,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
184,2006-06-10,1,2,6,16,20,33,41,6,10486518300,1747753050,45503351000,1000,45503351,5.58661949697117,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
185,2006-06-17,1,2,4,8,19,38,14,3,10567457400,3522485800,45783088000,1000,45783088,5.62096387258044,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
186,2006-06-24,4,10,14,19,21,45,9,9,10690943400,1187882600,45484428000,1000,45484428,5.5842962482781,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
187,2006-07-01,1,2,8,18,29,38,42,7,10813137300,1544733900,45855961000,1000,45855961,5.62991076799925,5,https://www.dhlottery.co.kr/lt645/selectPstLt645InfoNew.do?srchDir=older&srchCursorLtEpsd=189,OFFICIAL_DHLOTTERY_AJAX_JSON
